"ProductID","ProductSKU","ProductName","ProductPrice","ProductWeight","ProductCartDesc","ProductShortDesc","ProductLongDesc","ProductThumb","ProductImage","ProductCategoryID","ProductSubCategoryID","ProductUpdateDate","ProductStock","ProductLive","ProductRating","ProductLocation","SellerID"
"673","65809839","Ingersoll Rand 80 Gallon Type-30 Reciprocating Air Compressor","375","4","a","a","a","a","a","949","28","2015-03-31T01:24:34","991","a","3","Norman","612"
"674","15079459","Porter Cable 352vs 3"" X 21"" Variable Speed Belt Sander","134","10","a","a","a","a","a","676","634","2015-10-18T09:58:36","631","a","5","Lubbock","163"
"675","44244804","Campbell Hausfeld 17-piece Air Accessory Kit","220","3","a","a","a","a","a","453","32","2016-02-11T04:55:25","129","a","1","Little Rock","583"
"676","16544789","Electric Glue Skillet 7""","370","3","a","a","a","a","a","875","586","2015-01-03T05:39:37","884","a","3","Lakewood","996"
"677","26840000","Makita Mklxt311fh 18 Volt Drill And Impact Kit","135","2","a","a","a","a","a","175","591","2016-02-17T03:31:23","227","a","1","Chicago","599"
"678","18440300","Stalwart 74-piece Combo 12-volt Cordless Drill And 3.6-volt Drivers Set","518","8","a","a","a","a","a","683","441","2016-03-21T02:09:18","783","a","4","Sioux Falls","275"
"679","10403365","Bosch Ros10 5"" Palm-grip Random Orbit Sander","213","10","a","a","a","a","a","40","260","2015-12-11T11:16:25","437","a","2","Las Vegas","998"
"680","70702101","Ingersoll Rand 107xpa 3/8-inch Drive Air Ratchet","210","7","a","a","a","a","a","505","976","2016-03-26T06:42:52","73","a","3","Hampton","665"
"681","31588614","Bostitch 29-piece Screwdriving Set, Bsa229sdm","926","1","a","a","a","a","a","590","254","2015-02-11T11:21:33","180","a","5","Corpus Christi","277"
"682","15124906","Porter Cable 352vs 3"" X 21"" Variable Speed Belt Sander","608","7","a","a","a","a","a","376","174","2015-04-26T05:35:23","104","a","1","Buffalo","551"
"683","59413288","Skil 7-1/4"" 40-tooth Carbide Tipped Circular Saw Blade, 75740w","404","4","a","a","a","a","a","238","963","2015-03-20T09:36:54","713","a","2","Baton Rouge","962"
"684","43318568","Surebonder Full Size Low Temperature Glue Gun","137","1","a","a","a","a","a","897","760","2016-07-22T09:39:42","662","a","3","New York","938"
"685","52011429","Rockwell Shopseries 12 Amp 7 1/4"" Circular Saw","780","2","a","a","a","a","a","631","943","2014-07-20T12:11:40","262","a","5","Alexandria","316"
"686","30066250","Blair 11108-3 11000 Series Rotobroach Cutters - 3/8-inch - 3-pack","389","6","a","a","a","a","a","793","895","2014-03-11T06:11:48","984","a","1","Paterson","267"
"687","44636128","Eclipse Ss-206e Temperature Controlled Soldering Station With Analog Display","774","5","a","a","a","a","a","940","582","2014-12-09T03:08:00","877","a","2","Honolulu","544"
"688","46389428","Eclipse Pz2x1-15/16 Bit Pozidrive Size 2 1-15/16in Long 1/4in Hex","711","7","a","a","a","a","a","202","398","2014-07-17T12:04:03","693","a","0","Fort Lauderdale","579"
"689","35573777","Dremel Multi-vise, 2500-01","166","5","a","a","a","a","a","261","28","2016-05-19T03:34:51","317","a","3","Moreno Valley","163"
"690","27540374","Great Neck Saw 17612 Soldering Iron","801","9","a","a","a","a","a","787","876","2016-03-10T11:58:02","379","a","5","Fayetteville","809"
"691","08905628","Homeright Heat Pro Deluxe Ii Heat Tool","7","10","a","a","a","a","a","409","958","2014-04-20T02:45:20","688","a","1","Amarillo","323"
"692","44255411","Black & Decker 1/4-sheet Sander With Filtered Dust Collection","745","1","a","a","a","a","a","727","834","2014-10-19T07:11:59","709","a","4","Amarillo","574"
"693","10719619","Gyros 40-00470 Powerpro Variable Speed Rotary Tool Tool Only","442","5","a","a","a","a","a","915","205","2014-04-21T06:00:16","388","a","3","Minneapolis","819"
"694","01741711","Stalwart 74-piece Combo 12-volt Cordless Drill And 3.6-volt Drivers Set","455","1","a","a","a","a","a","395","70","2014-12-16T04:26:07","175","a","0","Augusta","983"
"695","54110809","Great Neck Saw 80134 36-piece Rotary Tool Set","790","3","a","a","a","a","a","414","853","2015-11-17T05:44:21","989","a","1","Lexington","618"
"696","04972532","Bostitch 15 Amp 7 1/4"" Heavy Duty Circular Saw, Bte300k","391","7","a","a","a","a","a","37","764","2014-10-30T07:14:05","667","a","0","Peoria","744"
"697","44155407","Dremel Mm20-03 Multi-max Tool Kit","489","9","a","a","a","a","a","757","309","2015-06-17T05:08:47","773","a","2","Paterson","201"
"698","78970137","Gmc Power Equipment 1.6 Gallon Gmc Syclone 1675a Ultra Quiet And Oil-free Air Compressor","738","0","a","a","a","a","a","926","947","2015-10-21T12:59:45","618","a","1","Fort Collins","51"
"699","85428096","Century Drill And Tool Reciprocating Saw Blade (set Of 4)","773","7","a","a","a","a","a","893","393","2014-08-26T02:26:00","406","a","0","Honolulu","304"
"700","78594234","Dualsaw Destroyer Cs650 Saw, Refurbished","80","2","a","a","a","a","a","71","746","2014-09-16T04:09:50","715","a","3","Charlotte","985"
"701","55183437","Campbell Hausfeld Exteme Duty 3/8 Air Ratchet","381","2","a","a","a","a","a","821","314","2015-10-15T03:58:45","173","a","3","New Haven","383"
"702","32613896","I-bond Cordless Hot Glue Gun, Pink","791","6","a","a","a","a","a","903","58","2015-06-05T08:27:17","373","a","5","San Diego","911"
"703","35000914","Eclipse 902-135 Solder Tip For 900-066n Solder Station 4mm Diameter Angled Chisel","379","2","a","a","a","a","a","124","480","2014-04-29T03:56:05","918","a","2","San Antonio","894"
"704","48251822","Buffalo Tools Ps07499 24-piece Router Bit Set","403","4","a","a","a","a","a","920","144","2014-04-11T11:07:04","890","a","1","Portland","460"
"705","21337512","Bostitch 6.5 Amp 3/8"" Drill, Bte100k And Bonus Drill Bit Bundle","740","10","a","a","a","a","a","681","366","2014-01-20T03:26:16","324","a","4","Jersey City","415"
"706","13098384","Ingersoll Rand 0.5 Port Ptfe Diaphragm Pump With Polypropylene Seat","568","1","a","a","a","a","a","523","737","2014-10-27T07:21:16","486","a","3","St. Louis","592"
"707","85034778","Dremel Sm500 3"" Multi-purpose Carbide Wheel","810","9","a","a","a","a","a","63","988","2015-03-12T12:44:43","162","a","2","Charleston","301"
"708","21650215","Dewalt Power Tools 7-. 25inch Worm Drive Circular Saw Dws535","800","9","a","a","a","a","a","737","858","2015-12-04T11:27:56","76","a","3","Austin","814"
"709","07222580","Hopkins-f3 Brands 90158 Workbench Kit","218","1","a","a","a","a","a","867","986","2015-06-23T03:09:07","97","a","2","Riverside","705"
"710","32520514","Eclipse 902-134 Solder Tip For 900-066n Solder Station","131","7","a","a","a","a","a","743","629","2016-03-01T01:57:02","558","a","1","Oklahoma City","242"
"711","39785640","Black & Decker Lithium-ion Smartdriver With Exclusive Magnetic Screw-holder","321","8","a","a","a","a","a","262","642","2016-07-18T07:29:35","313","a","3","Minneapolis","921"
"712","45484605","Edsal Heavy-duty Steel Workbench, Mrwb-6","352","2","a","a","a","a","a","385","390","2016-01-19T09:31:07","548","a","1","Richmond","76"
"713","92956971","Black & Decker Micro Mouse Sander, Ms800b","422","4","a","a","a","a","a","336","662","2015-09-20T07:38:27","656","a","3","Elizabeth","453"
"714","13049218","Hyundai Hpc11090 11-gal Air Compressor Kit","620","9","a","a","a","a","a","213","799","2016-02-28T04:59:51","711","a","3","Newark","153"
"715","61969681","Ad Tech Hi-temp Full Size Glue Gun","47","5","a","a","a","a","a","476","802","2015-03-22T03:47:42","921","a","4","Provo","556"
"716","80541042","Dremel Mm610 Flexible Scraper Blade","305","2","a","a","a","a","a","856","812","2014-05-25T03:45:53","269","a","5","Hampton","199"
"717","48328180","Hot Glue Gun Helpers Kit-7 Pieces","432","2","a","a","a","a","a","970","897","2015-04-04T06:37:01","953","a","0","Lexington","972"
"718","34916384","Bosch 94500 Rip Fence Jigsaw","868","6","a","a","a","a","a","173","480","2014-11-15T07:26:52","504","a","2","Pittsburgh","953"
"719","68263409","Eclipse 900-259 Mini Soldering Station","453","1","a","a","a","a","a","907","68","2015-06-27T10:32:31","107","a","3","Fremont","915"
"720","87656947","Hitachi 3.25 Framing Nailers Nr83a2","964","5","a","a","a","a","a","200","887","2015-04-28T09:58:14","660","a","2","Knoxville","355"
"721","45702433","Skil 1810 1/4"" Fixed Base Router","25","2","a","a","a","a","a","246","497","2014-09-06T04:21:33","494","a","5","Birmingham","289"
"722","76377075","Black & Decker 6v High Performance Screwdriver, Pd600","439","4","a","a","a","a","a","234","732","2015-09-25T01:54:50","811","a","2","Birmingham","961"
"723","96712412","Blazer Products 189-2072 Clear Pocket Torch Pb207 Black","757","3","a","a","a","a","a","804","455","2015-04-26T01:23:12","116","a","3","Lansing","407"
"724","17681315","Lumberjack Tools Tac1500 1-1/2-inch Commercial Series Tenon Cutter","462","2","a","a","a","a","a","631","677","2014-03-29T06:31:36","961","a","2","Anchorage","978"
"725","98182091","Surebonder Mini Dual Temperature Glue Gun","599","6","a","a","a","a","a","892","215","2016-08-22T05:46:22","56","a","5","San Bernardino","833"
"726","93421058","Black & Decker 20-volt Lithium Drill And 133 Pieces Home Project Kit, Ld120pk","998","1","a","a","a","a","a","353","574","2016-07-14T12:22:11","802","a","1","Evansville","888"
"727","01553017","Hitachi 18v Lithium-ion Cordless Impact Driver","530","10","a","a","a","a","a","7","174","2016-06-24T11:23:54","333","a","0","Provo","240"
"728","63451320","Stanley Fatmax 3/8"" Corded Drill, Fme105","508","9","a","a","a","a","a","807","669","2014-01-13T08:13:43","421","a","5","Springfield","215"
"729","47950078","Primefit Garage Tire Inflator With 12"" Hose","799","2","a","a","a","a","a","653","174","2014-12-12T04:49:44","774","a","3","Columbia","641"
"730","34932094","Black & Decker 109-piece Basic Project Set, 71-0109","276","9","a","a","a","a","a","660","470","2016-06-28T11:38:55","587","a","3","Hialeah","514"
"731","47087279","Mr. Heater Stay A While Deluxe","7","9","a","a","a","a","a","883","439","2016-03-26T12:27:44","510","a","3","Milwaukee","812"
"732","52201615","Black & Decker 5.2a 3.25"" Planer Kit, 7698k","633","8","a","a","a","a","a","757","653","2016-06-14T03:39:26","517","a","4","Chicago","947"
"733","09311503","Titan Professional Workbench","838","6","a","a","a","a","a","952","418","2016-01-30T05:44:55","803","a","3","Honolulu","975"
"734","04707127","Vermont American 10 40 Tpi 10x Titanium Carbide Circular Saw Blades 27831","583","8","a","a","a","a","a","821","382","2016-08-02T02:31:29","783","a","1","Grand Rapids","676"
"735","25877618","Black & Decker 18v Cordless Drill Set, Gco18sfb","555","7","a","a","a","a","a","40","567","2015-09-11T06:17:07","113","a","5","Plano","827"
"736","99514976","Ingersoll Rand 244a 1/2-inch Drive Super Duty Impact Wrench","621","6","a","a","a","a","a","793","320","2014-02-02T09:46:54","91","a","3","Stockton","750"
"737","58182604","Ad Tech Hi-temp Project Pro Mini Size Glue Gun","531","7","a","a","a","a","a","643","744","2014-11-02T01:06:33","562","a","3","Stamford","943"
"738","55963893","Bosch 1006vsr 3/8"" Corded Drill","748","9","a","a","a","a","a","456","991","2016-02-14T05:53:36","227","a","5","Wichita","943"
"739","76218903","Black & Decker Heat Gun","174","4","a","a","a","a","a","75","607","2015-07-09T01:32:16","415","a","2","Charlotte","538"
"740","25908343","Dremel Mm501 1/16"" Grout Removal Blade","778","7","a","a","a","a","a","822","816","2015-08-28T07:59:18","794","a","1","New Haven","195"
"741","78778733","Imaginisce I-bond Mini Glue Sticks, Clear","132","7","a","a","a","a","a","778","534","2015-05-04T12:17:13","437","a","1","Orlando","248"
"742","79928076","Makita Mklxt311fh 18 Volt Drill And Impact Kit","603","6","a","a","a","a","a","765","95","2015-11-01T07:16:14","331","a","2","Cedar Rapids","609"
"743","69663215","Dremel 200-n/15 120v 2-speed Rotary Tool","825","3","a","a","a","a","a","689","107","2016-06-14T02:34:32","205","a","3","Oxnard","45"
"744","14345944","Boa Grabit Screw Extractor","448","3","a","a","a","a","a","876","272","2016-02-28T11:49:32","500","a","4","Fort Lauderdale","711"
"745","68531102","Skil 5480-01 7-1/4-inch Skilsaw Circular Saw","152","0","a","a","a","a","a","760","601","2014-12-24T07:37:43","661","a","5","Baton Rouge","918"
"746","67891313","Masterflow 12v High Volume Air Compressor / Inflator","647","0","a","a","a","a","a","893","610","2014-08-27T10:00:30","121","a","3","Nashville","233"
"747","38484117","Porter Cable 1/2 18v Cordless Driver","908","9","a","a","a","a","a","385","189","2014-07-30T07:51:37","716","a","2","Toledo","641"
"748","57551296","Ad Tech Multi-temp Standard 10"" Glue Sticks, 24 Ct","677","1","a","a","a","a","a","313","686","2014-01-02T05:45:47","417","a","3","Houston","811"
"749","88031002","Bosch 4100-09 10"" 4.4 Hp Worksite Table Saw","477","6","a","a","a","a","a","73","230","2016-02-13T04:20:07","43","a","2","Bellevue","519"
"750","87281163","Vim Products Xzn100 Xzn Set - 8-piece","280","5","a","a","a","a","a","772","115","2014-02-10T05:59:50","790","a","0","Hollywood","805"
"751","12877607","Home Series 3 Pc Master Kit","206","7","a","a","a","a","a","86","24","2015-12-22T07:08:50","719","a","2","New York","749"
"752","47176867","Bosch 94500 Rip Fence Jigsaw","272","1","a","a","a","a","a","136","376","2016-03-30T02:08:47","435","a","0","Allentown","830"
"753","31374286","Fpc Dual-temp Glue Gun Kit","229","1","a","a","a","a","a","251","467","2014-12-27T06:50:25","91","a","2","Columbus","79"
"754","01285062","California Air Tools 10 Gallon 2.0 Hp Steel Tank Oil-lubricated Air Compressor","121","8","a","a","a","a","a","109","316","2014-09-10T09:24:45","745","a","4","Toledo","731"
"755","47653498","Bostitch Industrial Air Tool Plug, 1/4 Npt, Btfp72318","154","7","a","a","a","a","a","36","932","2014-07-06T05:33:48","508","a","1","Columbia","114"
"756","19600604","Lincoln Industrial Grease Gun Pistol 16 0z W/18whip Hose &rigid Pipe","557","8","a","a","a","a","a","54","598","2014-03-12T03:33:35","911","a","1","Cedar Rapids","511"
"757","61901322","Wagner Ht1000 Heat Tool","52","7","a","a","a","a","a","679","389","2014-11-18T09:00:36","123","a","5","Atlanta","714"
"758","22171153","Acme Automotive Inline Adj Air Regulator","228","6","a","a","a","a","a","962","410","2015-09-02T10:36:53","465","a","1","Syracuse","267"
"759","79892681","26-piece Drill And Drive Set","392","4","a","a","a","a","a","434","801","2015-09-21T04:57:17","909","a","3","Olathe","565"
"760","60378798","Campbell Hausfeld 2-1/2 Finish Nailer (16 Gauge)","18","1","a","a","a","a","a","448","893","2014-10-18T02:23:08","442","a","1","Raleigh","672"
"761","56663631","Hitachi 4 1/2"" 5 Amp Angle Grinder","667","6","a","a","a","a","a","314","559","2015-08-20T06:01:50","887","a","4","Chandler","724"
"762","96351093","Wagan 3-in-1 275 Psi Air Compressor","695","4","a","a","a","a","a","850","836","2014-09-18T07:21:01","191","a","4","Stockton","713"
"763","26518343","Vim Products Xzn100 Xzn Set - 8-piece","144","1","a","a","a","a","a","416","226","2015-07-14T08:49:00","312","a","1","Rochester","832"
"764","03606650","Wagan 3-in-1 275 Psi Air Compressor","653","8","a","a","a","a","a","194","135","2015-11-11T08:01:26","383","a","2","San Diego","930"
"765","74370115","Vermont American 10 40 Tpi 10x Titanium Carbide Circular Saw Blades 27831","844","3","a","a","a","a","a","422","115","2015-07-03T04:00:44","297","a","1","Philadelphia","721"
"766","94088663","Bosch Power Tools 29 Piece High Speed Steel Drill Set With Metal Case 96029","28","7","a","a","a","a","a","656","524","2015-12-05T01:01:28","397","a","2","Columbus","676"
"767","61947399","Campbell Hausfeld Brad Nailer And Stapler","141","3","a","a","a","a","a","94","800","2015-09-11T02:35:33","138","a","0","Columbus","593"
"768","82266189","Black & Decker 7.2-volt Lithium Drill/driver, Ldx172c","315","4","a","a","a","a","a","348","254","2016-06-23T03:03:46","846","a","3","Elizabeth","906"
"769","33658650","Black & Decker Matrix Impact Driver Head Attachment, Bdcmti","183","2","a","a","a","a","a","984","954","2016-06-04T03:09:43","917","a","1","Independence","240"
"770","72539422","Black & Decker Random Orbit Sander, Ro100","856","7","a","a","a","a","a","672","369","2015-04-27T03:15:41","202","a","4","Rochester","935"
"771","02807447","Hitachi 18v Lithium-ion Cordless Impact Driver W/120-pc Drill/drive Set","444","4","a","a","a","a","a","622","274","2014-01-09T12:57:04","144","a","4","Hollywood","175"
"772","66076049","Hitachi 2"" 16 Gauge Standard 7/16"" Crown Construction Stapler","490","2","a","a","a","a","a","74","141","2015-07-28T07:23:00","621","a","3","Lubbock","668"
"773","06362881","Bostitch 29-piece Screwdriving Set, Bsa229sdm","426","6","a","a","a","a","a","500","296","2014-03-11T12:09:30","958","a","2","Montpelier","105"
"774","73868842","Skil 7-1/4"" 150-tooth Steel Circular Saw Blade, 74715","70","1","a","a","a","a","a","995","325","2016-06-26T03:41:26","436","a","5","Fayetteville","26"
"775","33207995","Rockwell Shopseries 18-volt Cordless Combo Kit, 3pc","748","6","a","a","a","a","a","428","841","2015-09-24T09:52:35","415","a","0","Chandler","100"
"776","46465979","Wagner Ht3500 Heat Gun","13","3","a","a","a","a","a","808","250","2014-05-18T05:49:27","4","a","1","Sioux Falls","172"
"777","41965184","Dixon Valve Air Chief Industrial Quick Connect Fittings - Dc25 Septls238dc25","373","10","a","a","a","a","a","525","467","2015-04-04T05:00:06","637","a","1","Lansing","778"
"778","97255178","Campbell-hausfeld Mp5142 Air Chuck With Gauge","177","3","a","a","a","a","a","143","179","2016-06-14T05:25:31","816","a","2","Boston","431"
"779","23256729","Forney 72732 Wire Cup Brush Fine Crimped With 1/4-inch Hex Shank 3-inch-by-.008-inch","481","1","a","a","a","a","a","11","712","2015-02-16T04:43:27","932","a","2","Des Moines","956"
"780","13739133","Campbell Hausfeld 13 Gallon Electric Oil Free Horizontal Air Compressor","927","8","a","a","a","a","a","584","47","2015-04-14T07:46:49","829","a","4","Hialeah","327"
"781","82054946","Skil 7-1/4"" 150-tooth Steel Circular Saw Blade, 74715","827","2","a","a","a","a","a","418","162","2014-02-08T04:02:52","938","a","2","Fontana","826"
"782","20392420","Bosch Power Tools 29 Piece High Speed Steel Drill Set With Metal Case 96029","762","5","a","a","a","a","a","176","811","2014-02-21T03:13:07","791","a","3","Atlanta","436"
"783","52794575","Black & Decker Smart Select Linefinder Orbital Jigsaw, Js670v","267","7","a","a","a","a","a","997","232","2014-05-22T10:26:19","141","a","1","Montgomery","910"
"784","58992401","Pro-lift W-1010a 10-gallon Air Tank","320","5","a","a","a","a","a","634","505","2015-10-05T01:50:50","87","a","3","San Diego","933"
"785","23509818","Alton 2 Gallon Pancake Air Compressor","432","6","a","a","a","a","a","466","539","2014-12-12T01:15:03","995","a","4","Surprise","625"
"786","59804222","Lumberjack Tools Hsk2 Home Series 2-piece Starter Kit","204","0","a","a","a","a","a","834","492","2014-11-14T06:29:35","955","a","3","Kansas City","998"
"787","76638664","Campbell Hausfeld 17-piece Pneumatic Accessory Kit","143","2","a","a","a","a","a","472","224","2015-06-21T01:55:51","40","a","1","Thornton","535"
"788","24798143","Black & Decker Random Orbit Sander, Ro100","239","5","a","a","a","a","a","850","533","2014-11-01T01:29:21","348","a","1","Riverside","104"
"789","98142385","Stalwart 8-in-1 Multipurpose Lighted Magnetic Driver With Bits","680","5","a","a","a","a","a","722","470","2014-12-02T07:39:46","509","a","4","Toledo","409"
"790","60566164","Black And Decker Platinum 20v Drill/driver With 2 Batteries, Ldx120p-2","460","5","a","a","a","a","a","199","525","2016-03-28T06:11:47","556","a","5","Providence","752"
"791","99139810","Ingersoll Rand 0.5 Port Ptfe Diaphragm Pump With Polypropylene Seat","218","6","a","a","a","a","a","892","946","2014-01-02T02:29:47","904","a","2","Augusta","519"
"792","65563915","Wagan Hi Speed Air Compressor","966","2","a","a","a","a","a","467","382","2015-10-03T12:31:42","925","a","4","Elizabeth","7"
"793","96331729","Irwin 13-piece Drive Kit, 1885552","847","7","a","a","a","a","a","665","961","2015-12-11T04:58:49","922","a","3","Fayetteville","829"
"794","69252884","Numax 2"" Brad Nailer","568","9","a","a","a","a","a","125","395","2014-06-13T08:50:18","562","a","1","Nashville","118"
"795","82151935","Surebonder Mini Dual Temperature Glue Gun","352","8","a","a","a","a","a","353","23","2014-06-23T10:45:07","895","a","4","Tampa","244"
"796","71250816","Hoover Ch82010 Ground Command Super Heavy-duty Air Mover, 12 A, 30 Lbs, Black","778","0","a","a","a","a","a","350","764","2016-07-11T02:41:01","62","a","4","Tallahassee","710"
"797","57758954","Dremel 7300-n/8 4.8-volt Cordless Dremel Minimite Two Speed Rotary Tool","107","9","a","a","a","a","a","38","259","2014-11-09T11:31:26","281","a","5","St. Louis","225"
"798","07189364","Bon-aire 12 Volt All In One Compressor In A Bag, Yellow","702","7","a","a","a","a","a","307","405","2016-08-16T08:50:51","919","a","5","Pittsburgh","775"
"799","00835916","Acme Automotive Typhoon Pro Blow Gun","803","8","a","a","a","a","a","293","939","2016-01-27T06:26:03","509","a","1","Des Moines","179"
"800","68552091","Ingersoll Rand 1/2 Impact Wrench Tune-up Kit For 231ha And 231ha-2","56","2","a","a","a","a","a","604","683","2014-12-24T01:09:09","705","a","0","Jacksonville","633"
"801","03425121","Stanley Black & Decker Dw304pk Dw 10 Amp Reciprocating Saw Kit","632","3","a","a","a","a","a","9","437","2015-05-13T04:15:52","95","a","1","Alexandria","902"
"802","55867337","Black & Decker 1/4 Sheet Finisher Sander, Fs540","64","3","a","a","a","a","a","117","654","2014-05-15T06:28:23","134","a","4","Buffalo","264"
"803","83321689","Bostitch 8.5 Amp Orbital Reciprocating Saw, Bte360k","728","0","a","a","a","a","a","232","306","2014-01-23T11:21:34","986","a","3","Lubbock","508"
"804","60490865","Jflint Products 306 Mr Hard Water- Power Tool System","1000","8","a","a","a","a","a","813","714","2014-11-05T12:29:15","389","a","2","Philadelphia","666"
"805","54555761","Powerbuilt Soldering Gun Kit","5","10","a","a","a","a","a","165","299","2014-04-08T08:06:23","814","a","0","Naperville","879"
"806","18653922","Bostitch 3/8"" Air Ratchet, Btmt72392","613","3","a","a","a","a","a","509","138","2014-07-31T09:02:05","46","a","1","Jersey City","211"
"807","58934333","Electric Glue Skillet 7""","865","9","a","a","a","a","a","565","812","2015-11-22T09:31:57","565","a","2","Warren","456"
"808","67916382","Vermont American 10 60 Tpi 10x Titanium Carbide Circular Saw Blades 27833","527","9","a","a","a","a","a","120","783","2015-10-11T08:43:51","534","a","5","Sacramento","304"
"809","58975893","Fpc Dual-temp Glue Gun Kit","915","9","a","a","a","a","a","652","285","2015-03-02T08:48:22","915","a","4","Syracuse","660"
"810","77517555","Stalwart 8-in-1 Multipurpose Lighted Magnetic Driver With Bits","649","8","a","a","a","a","a","186","674","2014-06-19T03:16:09","743","a","3","New Orleans","842"
"811","64588261","Mini Glue Sticks 4"" 25/pkg-opal/glitter","726","3","a","a","a","a","a","967","4","2015-05-25T02:39:33","718","a","4","Bakersfield","282"
"812","35335009","Dremel Circle Cutter Attachment, 678-01","883","7","a","a","a","a","a","490","328","2014-03-22T04:40:06","13","a","0","Fremont","237"
"813","27202340","Primefit Industrial-grade Retractable Air Hose Reel With 50 Rubber Air Hose","698","1","a","a","a","a","a","237","676","2015-01-31T12:25:29","22","a","5","North Las Vegas","841"
"814","12433292","Skil 2364-02 7.2-volt Lithium-ion 2-speed Drill/driver","558","1","a","a","a","a","a","857","328","2014-08-08T04:43:28","829","a","4","Chicago","703"
"815","82930400","Cadet 66"" Work Surface, Pre-assembled","114","4","a","a","a","a","a","452","305","2016-06-23T05:10:26","300","a","4","Austin","26"
"816","94560367","Radnor #7326 1/4 Id Brass Hose Ferrule","357","2","a","a","a","a","a","997","71","2016-06-25T08:45:51","192","a","1","Buffalo","704"
"817","19972282","Dremel 225-01 Flex Shaft","950","2","a","a","a","a","a","912","810","2015-01-15T09:25:09","900","a","5","Indianapolis","523"
"818","11934271","Shark Sr062-10 Ammco Style 10 Pack Negative Rake Bits","592","9","a","a","a","a","a","963","23","2014-02-15T11:51:42","910","a","2","Allentown","210"
"819","33604008","Numax 3-in-1 Flooring Nailer","882","1","a","a","a","a","a","745","446","2016-07-18T07:02:17","893","a","2","St. Louis","694"
"820","56352238","Wagner Ht1000 Heat Tool","37","8","a","a","a","a","a","643","530","2016-07-20T10:55:36","763","a","1","Jacksonville","564"
"821","40000336","Weller Bp645mp Battery Powered Soldering Iron Kit","140","2","a","a","a","a","a","195","158","2016-03-23T05:10:21","652","a","2","Tempe","800"
"822","03249772","Bostitch 29-piece Screwdriving Set, Bsa229sdm","411","6","a","a","a","a","a","385","45","2015-03-23T05:22:41","24","a","5","Charleston","533"
"823","06870256","Arrow Fastener Heavy Duty Plier Type Stapler","355","7","a","a","a","a","a","189","345","2015-07-20T06:36:18","458","a","3","Provo","692"
"824","11326625","Wen 10 Waxer/polisher","949","0","a","a","a","a","a","264","834","2014-05-13T08:26:06","569","a","5","Birmingham","470"
"825","09236486","Bon-aire 12 Volt All In One Compressor In A Bag, Yellow","862","6","a","a","a","a","a","193","141","2014-02-09T11:29:41","918","a","5","Ann Arbor","839"
"826","70720013","California Air Tools 5 Gallon Pressure Pot With Hvlp Spray Gun And Hose","255","4","a","a","a","a","a","771","211","2014-03-06T02:39:49","902","a","1","Huntsville","519"
"827","78546363","Hitachi 4.5 X 5.5 Sv12sg Perforfeltpad","32","9","a","a","a","a","a","27","775","2015-03-02T06:40:28","817","a","5","Naperville","18"
"828","92490178","Freeman Pf3p6galck Freeman Ultimate Finishing Kit With 6 Gallon Compressor, 3 Nailers, Canvas Carry","26","7","a","a","a","a","a","370","325","2014-08-31T08:04:55","325","a","4","Hollywood","762"
"829","26675770","Lincoln Industrial Grease Gun Cordless With Case","101","6","a","a","a","a","a","74","243","2016-07-03T07:34:09","452","a","4","Kent","411"
"830","54895584","Black & Decker Matrix Trim Saw Head Attachment, Bdcmtts","20","3","a","a","a","a","a","865","576","2016-04-23T09:12:20","430","a","4","Fremont","845"
"831","56305654","Hitachi 12v Peak Li-ion 2 Speed Drill/driver","737","1","a","a","a","a","a","598","605","2014-10-09T12:50:21","422","a","2","Huntsville","900"
"832","85852839","Primefit Garage Inflator With Air Accessory Kit And Storage Case","342","5","a","a","a","a","a","320","957","2014-06-17T01:39:44","602","a","1","Garland","642"
"833","13993122","Ultra Steel 6v Cordless Drill","707","0","a","a","a","a","a","583","544","2015-08-22T09:36:19","971","a","1","Arlington","45"
"834","07416873","Bostitch 6.5 Amp 3/8"" Drill, Bte100k And Bonus Drill Bit Bundle","212","10","a","a","a","a","a","811","676","2014-07-31T10:13:25","323","a","1","Greensboro","343"
"835","14315053","Hyundai Hpc11090 11-gal Air Compressor Kit","649","1","a","a","a","a","a","620","222","2014-07-26T04:08:16","278","a","0","Phoenix","342"
"836","88307268","Chicago Power Tools Power Drill Accessory Set, 75-piece","695","9","a","a","a","a","a","81","498","2016-02-28T06:27:54","654","a","4","Riverside","30"
"837","84744746","Dewalt Power Tools 18 Volt Compact Lithium Ion Drill Driver & Impact Driver Comb","41","4","a","a","a","a","a","875","80","2015-12-02T10:06:31","803","a","3","Charleston","388"
"838","04381341","Irwin 7-piece Drive Set, 1885553","728","8","a","a","a","a","a","811","443","2015-08-10T07:45:42","159","a","2","Jackson","482"
"839","96596517","Hitachi 18 V Ni-cad Cordless Driver Drill","266","8","a","a","a","a","a","493","819","2014-02-05T09:36:37","933","a","4","Dayton","237"
"840","21338557","Plywood And Paneling Circular Saw Blade","165","2","a","a","a","a","a","978","67","2014-07-03T03:40:00","730","a","0","Columbus","995"
"841","58167830","Custom Accessories 59008 250-psi Compressor","641","8","a","a","a","a","a","993","531","2015-08-30T01:01:31","456","a","1","Boise City","734"
"842","44480288","Titan 16048 48 Piece Quick-disconnect Drill And Power Bit Set With Portable Bit Cases","687","7","a","a","a","a","a","625","162","2014-01-18T01:45:31","84","a","1","Murfreesboro","315"
